filename,year,part,line_count,total_tokens,total_words,total_chars,file_size_mb,tokens_per_line,words_per_token
CC-MAIN-2023-40-part-00070.jsonl,2023,70,226348,242062438,153185604,968589080,947.510139465332,1069.4260077402937,0.6328350869538875
CC-MAIN-2022-21-part-00037.jsonl,2022,37,269996,241798677,156240706,967599603,949.2247314453125,895.5639231692321,0.6461603013650897
CC-MAIN-2017-51-part-00007.jsonl,2017,7,312747,239266972,156188928,957536900,941.4547319412231,765.0496151841585,0.6527809780616106
CC-MAIN-2024-22-part-00008.jsonl,2024,8,218269,242088421,150302177,968681209,947.0928821563721,1109.1287402242187,0.6208565299370514
CC-MAIN-2024-18-part-00065.jsonl,2024,65,217501,242543925,151000748,970501948,948.9279670715332,1115.1393556811233,0.622570728168104
CC-MAIN-2021-21-part-00022.jsonl,2021,22,251734,240528482,155564515,962490967,942.5401287078857,955.4866724399565,0.6467613053825367
CC-MAIN-2018-22-part-00009.jsonl,2018,9,297769,232479603,150697848,930365311,914.1939430236816,780.7380989962018,0.6482196547797787
CC-MAIN-2022-21-part-00004.jsonl,2022,4,272977,241759051,156198260,967445499,949.1495380401611,885.6389036438967,0.6460906400563262
CC-MAIN-2024-18-part-00054.jsonl,2024,54,218414,242550419,151025097,970528424,948.9284133911133,1110.5076551869386,0.6226544469502648
CC-MAIN-2019-26-part-00020.jsonl,2019,20,285847,232493105,150142011,930401458,914.1888599395752,813.3480673227286,0.6457912418520971
CC-MAIN-2024-22-part-00049.jsonl,2024,49,219110,242077681,150470175,968638116,947.0855207443237,1104.8226050842043,0.6215780586563038
CC-MAIN-2017-22-part-00009.jsonl,2017,9,275803,232056352,150950862,928638640,911.6688299179077,841.3844374426674,0.6504922649133087
CC-MAIN-2017-47-part-00015.jsonl,2017,15,299206,235838128,153789236,943800879,927.9006261825562,788.2132310180946,0.6520965770216764
CC-MAIN-2016-18-part-00005.jsonl,2016,5,266177,205257234,132087402,821429268,807.8942413330078,771.1306160938022,0.6435212997170175
CC-MAIN-2017-22-part-00005.jsonl,2017,5,272590,232123834,151010417,928904277,911.6677198410034,851.5493378333762,0.65055972235923
CC-MAIN-2024-26-part-00053.jsonl,2024,53,218313,241354310,149625499,965744168,944.3642311096191,1105.542546710457,0.6199412763749692
CC-MAIN-2020-29-part-00027.jsonl,2020,27,287892,241294922,155929180,965610845,948.0338325500488,838.1438942381171,0.6462182407634753
CC-MAIN-2015-35-part-00002.jsonl,2015,2,292875,219074199,140945683,876736386,862.4930238723755,748.0126299615877,0.6433696146938782
CC-MAIN-2018-05-part-00017.jsonl,2018,17,305915,239812279,156273350,959708206,943.463924407959,783.918013173594,0.6516486589079119
CC-MAIN-2015-27-part-00003.jsonl,2015,3,297010,235387951,151384380,941996143,925.9602613449097,792.5253392141678,0.6431271412018876
CC-MAIN-2019-09-part-00014.jsonl,2019,14,298639,239645946,153497550,959031335,943.667477607727,802.4603149622119,0.6405180332155505
CC-MAIN-2020-34-part-00016.jsonl,2020,16,291113,240215730,154809167,961299431,944.2817239761353,825.163184055676,0.6444589078325553
CC-MAIN-2017-39-part-00002.jsonl,2017,2,301814,237291654,154665604,949619397,933.7792673110962,786.2181807338294,0.6517953808860045
CC-MAIN-2024-10-part-00050.jsonl,2024,50,222226,242522637,151457317,970424224,948.957329750061,1091.3333138336648,0.6245079588178813
CC-MAIN-2017-39-part-00009.jsonl,2017,9,298827,237382711,154394218,949978262,933.7746334075928,794.3817359207836,0.6504021179537376
CC-MAIN-2024-22-part-00070.jsonl,2024,70,217712,242097153,150385776,968715109,947.0859079360962,1112.0064718527228,0.6211794485662538
CC-MAIN-2015-48-part-00003.jsonl,2015,3,308064,242030601,155718882,968584509,951.9574031829834,785.6503875818012,0.6433850982339212
CC-MAIN-2019-51-part-00000.jsonl,2019,0,273449,231717796,149290067,927281812,910.775336265564,847.3894437353949,0.6442753624326722
CC-MAIN-2023-23-part-00054.jsonl,2023,54,243285,242230194,155785055,969285453,949.4386911392212,995.664319625131,0.643128143636792
CC-MAIN-2017-09-part-00007.jsonl,2017,7,295699,227078845,146818657,908758323,894.1016635894775,767.9391712518474,0.6465536540843335
CC-MAIN-2014-52-part-00003.jsonl,2014,3,320920,239500213,154255682,958481866,943.0621385574341,746.292574473389,0.6440732560016554
CC-MAIN-2024-18-part-00000.jsonl,2024,0,220005,242554060,150939103,970545750,948.9469146728516,1102.493397877321,0.6222905648332582
CC-MAIN-2020-29-part-00021.jsonl,2020,21,291337,241232709,155880921,965368735,948.0145120620728,828.0194722949711,0.6461848463509979
CC-MAIN-2022-33-part-00014.jsonl,2022,14,276489,242198842,156130623,969210359,951.4185771942139,875.9800281385516,0.6446381894757366
CC-MAIN-2024-30-part-00046.jsonl,2024,46,220924,242065392,149789452,968592935,947.2531595230103,1095.6953160362839,0.6187974694044657
CC-MAIN-2021-43-part-00020.jsonl,2021,20,273612,237544458,153108619,950588070,933.0056352615356,868.1799701767467,0.6445472156626781
CC-MAIN-2017-34-part-00018.jsonl,2017,18,303404,234505003,153656141,938474405,922.4842138290405,772.9133531528919,0.6552360889289854
CC-MAIN-2023-40-part-00060.jsonl,2023,60,225328,242037267,153247781,968487067,947.5424480438232,1074.1553069303416,0.6331577897051697
CC-MAIN-2021-21-part-00023.jsonl,2021,23,249553,240598076,155609749,962766226,942.5834302902222,964.1161436648728,0.6467622334602543
CC-MAIN-2023-06-part-00031.jsonl,2023,31,258947,239458172,154949768,958221629,939.6025848388672,924.7381587738031,0.6470849029950834
CC-MAIN-2014-23-part-00006.jsonl,2014,6,336552,233438513,150778751,934258584,920.2615022659302,693.6179639401935,0.645903493225216
CC-MAIN-2024-30-part-00030.jsonl,2024,30,221206,242073032,149791374,968624726,947.2515840530396,1094.3330289413489,0.6187858794613685
CC-MAIN-2018-17-part-00001.jsonl,2018,1,302624,240206239,155395229,961278726,945.0068225860596,793.7448417838638,0.6469241999996511
CC-MAIN-2019-30-part-00014.jsonl,2019,14,295534,242412448,156487855,970092482,953.6493492126465,820.2523161463656,0.6455438088723893
CC-MAIN-2019-43-part-00019.jsonl,2019,19,295822,236922172,152489317,948131384,932.1011629104614,800.8943621502119,0.6436261989021441
CC-MAIN-2020-34-part-00006.jsonl,2020,6,292003,240199802,154748088,961237972,944.2821283340454,822.5936103396198,0.6442473587051499
CC-MAIN-2020-10-part-00018.jsonl,2020,18,299835,242248979,156234414,969446705,952.9965219497681,807.940964196975,0.6449332197185442
CC-MAIN-2016-50-part-00011.jsonl,2016,11,347455,234071310,150763740,936806838,923.7001371383667,673.6737419234146,0.6440932039044
CC-MAIN-2023-50-part-00038.jsonl,2023,38,225620,241395349,152063673,965919594,945.0813999176025,1069.9199937948763,0.6299362172052453
CC-MAIN-2014-15-part-00004.jsonl,2014,4,323275,236585388,153000116,946826720,931.9240531921387,731.8394184517825,0.646701460700523
CC-MAIN-2020-10-part-00002.jsonl,2020,2,300264,242240453,156218917,969413381,952.9597873687744,806.7582294247728,0.6448919454423246
CC-MAIN-2022-40-part-00012.jsonl,2022,12,261962,241813195,156733617,967645965,948.8185338973999,923.085008512685,0.6481599029366449
CC-MAIN-2015-22-part-00008.jsonl,2015,8,293732,229128598,148138649,916955059,901.2858381271362,780.0600479348522,0.6465305958883404
CC-MAIN-2020-40-part-00001.jsonl,2020,1,301082,237034167,152690807,948588064,932.4780492782593,787.2744534711474,0.6441721416474107
CC-MAIN-2024-30-part-00050.jsonl,2024,50,222930,242048189,149694061,968526989,947.2518949508667,1085.7587090117975,0.6184473497548044
CC-MAIN-2019-43-part-00011.jsonl,2019,11,292803,237003246,152434313,948452663,932.219090461731,809.4290222436246,0.6431739462336309
CC-MAIN-2022-40-part-00041.jsonl,2022,41,261613,241853565,156730751,967806803,948.9435958862305,924.4707449553348,0.6480398624680186
CC-MAIN-2014-52-part-00002.jsonl,2014,2,324321,239466695,154331340,958353506,943.0625534057617,738.3632111395808,0.6444793502495201
CC-MAIN-2017-39-part-00019.jsonl,2017,19,298686,237353187,154634825,949860847,933.7738981246948,794.6578915650549,0.6514967292181335
CC-MAIN-2022-27-part-00041.jsonl,2022,41,276034,242395192,156203893,969994504,952.2664184570312,878.1352731909838,0.6444182812008912
CC-MAIN-2024-22-part-00031.jsonl,2024,31,217924,242126186,150363483,968831824,947.1236810684204,1111.0579192746095,0.6210128920132579
CC-MAIN-2021-39-part-00028.jsonl,2021,28,271214,239337027,154060498,957754725,939.7936191558838,882.46560649524,0.6436968818869803
CC-MAIN-2024-18-part-00057.jsonl,2024,57,219769,242515067,150983127,970389675,948.9254484176636,1103.4998885193088,0.6225721513624554
CC-MAIN-2018-05-part-00026.jsonl,2018,26,306384,239804893,156147744,959678133,943.5581130981445,782.6939167841663,0.6511449455703975
CC-MAIN-2017-51-part-00017.jsonl,2017,17,313336,239223535,156236958,957364774,941.4719972610474,763.4728693798351,0.6531002812913036
CC-MAIN-2014-42-part-00007.jsonl,2014,7,310392,231133700,148905218,925000445,909.8623523712158,744.6509574989046,0.6442384559239955
CC-MAIN-2020-16-part-00004.jsonl,2020,4,284212,234988059,151902233,940377373,923.6878395080566,826.805550082333,0.6464253275099395
CC-MAIN-2022-49-part-00027.jsonl,2022,27,259994,240330299,155297923,961710485,943.4275722503662,924.3686354300484,0.6461853692446827
CC-MAIN-2020-16-part-00011.jsonl,2020,11,283981,235015494,152058670,940487174,923.7408962249756,827.5747109841856,0.647015511241144
CC-MAIN-2017-17-part-00003.jsonl,2017,3,278422,231353308,150371972,925831089,909.370527267456,830.9447816623687,0.64996681179938
CC-MAIN-2022-40-part-00005.jsonl,2022,5,261920,241812721,156589053,967643601,948.8322324752808,923.2312194563225,0.6475633389030844
CC-MAIN-2019-18-part-00004.jsonl,2019,4,290567,232708600,150051748,931270710,915.6899709701538,800.877594496278,0.6448053402409709
CC-MAIN-2024-22-part-00053.jsonl,2024,53,217893,242081083,150365174,968651444,947.0925722122192,1111.0089952407834,0.621135580428645
CC-MAIN-2023-06-part-00019.jsonl,2023,19,259216,239433663,154970887,958123647,939.6224384307861,923.6839662675144,0.6472393441184584
CC-MAIN-2022-05-part-00028.jsonl,2022,28,273692,238232088,153819432,953338847,935.6400384902954,870.4386244391505,0.6456705026234753
CC-MAIN-2024-10-part-00025.jsonl,2024,25,220824,242523973,151441740,970427282,948.9563684463501,1098.2681819005181,0.6244402898677567
CC-MAIN-2022-49-part-00046.jsonl,2022,46,257153,240344633,155395024,961763117,943.2557849884033,934.6367065521305,0.6465508385202843
CC-MAIN-2022-05-part-00023.jsonl,2022,23,273642,238232901,153696033,953341920,935.6394968032837,870.6006424452387,0.6451503228766878
CC-MAIN-2022-27-part-00016.jsonl,2022,16,272220,242441958,156427797,970176507,952.3639364242554,890.6103813092352,0.6452175122261634
CC-MAIN-2020-50-part-00019.jsonl,2020,19,296616,239708803,154669708,959279660,942.6786689758301,808.1452214310759,0.6452399998009252
CC-MAIN-2018-51-part-00010.jsonl,2018,10,294185,232740537,149417515,931404523,916.348406791687,791.1366555058892,0.6419917944934534
CC-MAIN-2015-06-part-00006.jsonl,2015,6,313502,237259907,152859641,949509631,933.68408203125,756.8050825832053,0.6442708459798899
CC-MAIN-2020-50-part-00020.jsonl,2020,20,297652,239699441,154662138,959243753,942.6877965927124,805.3009588378375,0.6452336198814915
CC-MAIN-2021-10-part-00021.jsonl,2021,21,249285,237396653,153518401,949961768,930.2154512405396,952.3102192269891,0.6466746647856068
CC-MAIN-2018-13-part-00019.jsonl,2018,19,315564,241809588,156996642,967711609,951.2869644165039,766.2774841236643,0.6492573073653308
CC-MAIN-2024-30-part-00085.jsonl,2024,85,220301,242094599,149727856,968709247,947.3536520004272,1098.9264642466444,0.618468386401301
CC-MAIN-2022-21-part-00036.jsonl,2022,36,269857,241786583,156174199,967550604,949.1220550537109,895.9804007307574,0.6459175569721336
CC-MAIN-2015-11-part-00005.jsonl,2015,5,278717,220933482,142861978,884150677,868.7284088134766,792.680324486845,0.6466289161187438
CC-MAIN-2018-51-part-00021.jsonl,2018,21,294832,232719845,149394773,931321926,916.3092966079712,789.3303474521083,0.6419511537574288
CC-MAIN-2021-25-part-00030.jsonl,2021,30,261760,242026219,156161252,968496351,949.028115272522,924.611166717604,0.6452245242074373
CC-MAIN-2024-18-part-00047.jsonl,2024,47,219595,242497888,150909782,970321219,948.9537258148193,1104.2960358842415,0.6223137992855426
CC-MAIN-2019-04-part-00011.jsonl,2019,11,301358,232821246,149875126,931737014,916.3340616226196,772.5736366713344,0.6437347474723162
CC-MAIN-2024-18-part-00018.jsonl,2024,18,219270,242532641,150909205,970458903,948.9267387390137,1106.0913075204087,0.6222222476025402
CC-MAIN-2019-22-part-00012.jsonl,2019,12,296366,236345036,152416514,945825232,929.7575073242188,797.4768900616131,0.6448898465546786
CC-MAIN-2020-40-part-00028.jsonl,2020,28,301720,236994896,152755225,948432972,932.3979511260986,785.4795704626806,0.6445506953027377
CC-MAIN-2021-17-part-00014.jsonl,2021,14,241344,242412617,157041636,970012348,948.5980281829834,1004.4277752916998,0.6478278150018899
CC-MAIN-2023-06-part-00027.jsonl,2023,27,259140,239438439,154907639,958141951,939.6305456161499,923.973292428803,0.6469622824428788
CC-MAIN-2021-17-part-00011.jsonl,2021,11,241035,242344192,156843185,969738492,948.5938291549683,1005.4315431368889,0.6471918460501005
CC-MAIN-2024-10-part-00011.jsonl,2024,11,220294,242552388,151591847,970539964,948.9814615249634,1101.039465441637,0.6249860009623983
CC-MAIN-2022-27-part-00037.jsonl,2022,37,276846,242438287,156152493,970168404,952.348349571228,875.7153327120493,0.6440917188958689
CC-MAIN-2017-04-part-00002.jsonl,2017,2,332791,234307133,150904717,937727771,924.0864591598511,704.0669158721239,0.6440466197842982
CC-MAIN-2022-49-part-00007.jsonl,2022,7,260561,240270686,155275087,961473148,943.2507734298706,922.1283538211782,0.6462506499856583
CC-MAIN-2020-50-part-00004.jsonl,2020,4,295858,239689509,154701624,959201834,942.6849317550659,810.1505080139797,0.6454250945125846
CC-MAIN-2023-23-part-00016.jsonl,2023,16,243761,242274803,155827946,969464670,949.4390096664429,993.9030566825702,0.6431867617698569
CC-MAIN-2019-30-part-00016.jsonl,2019,16,296207,242487180,156432823,970392503,953.6867370605469,818.6409504164318,0.6451179109757472
CC-MAIN-2021-31-part-00027.jsonl,2021,27,257588,238768146,154562409,955459418,935.9063720703125,926.9381570570058,0.6473326178107527
CC-MAIN-2022-49-part-00026.jsonl,2022,26,261195,240201934,155272916,961200406,943.2524967193604,919.626845843144,0.6464265853912733
CC-MAIN-2023-50-part-00061.jsonl,2023,61,226854,241432523,152031682,966070583,945.2691278457642,1064.263901011223,0.6297067193387198
CC-MAIN-2022-40-part-00022.jsonl,2022,22,262602,241795400,156517135,967575187,948.8596687316895,920.7675493712919,0.6473122937822638
CC-MAIN-2022-40-part-00037.jsonl,2022,37,260744,241767316,156438982,967459917,948.6545238494873,927.2210137146013,0.6470642293104665
CC-MAIN-2020-24-part-00016.jsonl,2020,16,296616,241867114,156108741,967913366,950.674916267395,815.4216697683199,0.6454318589173723
CC-MAIN-2024-30-part-00000.jsonl,2024,0,220780,242083540,149795385,968664853,947.2624292373657,1096.492164145303,0.6187755887905473
CC-MAIN-2024-10-part-00069.jsonl,2024,69,220186,242547347,151615539,970518997,948.9621105194092,1101.5566248535329,0.6250966703008299
CC-MAIN-2022-40-part-00025.jsonl,2022,25,262084,241815513,156562983,967655033,948.820930480957,922.6641572930816,0.6474480526813844
CC-MAIN-2018-13-part-00017.jsonl,2018,17,309708,241898296,157263721,968058333,951.3990421295166,781.0527852041278,0.6501233105007073
CC-MAIN-2017-34-part-00001.jsonl,2017,1,303907,234463308,153601657,938309560,922.4623889923096,771.4968987223065,0.6551202331411276
CC-MAIN-2017-34-part-00004.jsonl,2017,4,303129,234462819,153558357,938306296,922.471212387085,773.4753817681581,0.6549369220029723
CC-MAIN-2018-13-part-00023.jsonl,2018,23,308397,241927278,157276738,968171540,951.3798923492432,784.4670278893764,0.6500992335390968
CC-MAIN-2022-27-part-00018.jsonl,2022,18,274830,242466431,156378016,970277707,952.3446617126465,882.2414983808172,0.6449470772306621
CC-MAIN-2013-20-part-00030.jsonl,2013,30,313848,237082440,154623095,948800539,933.1215238571167,755.405291733578,0.6521912588718085
CC-MAIN-2014-35-part-00002.jsonl,2014,2,332186,234873984,151693877,939994695,925.4629526138306,707.0556375042897,0.6458521902536468
CC-MAIN-2021-31-part-00025.jsonl,2021,25,257335,238744882,154568686,955364852,935.9098892211914,927.7590766899178,0.6474219874585626
CC-MAIN-2022-40-part-00007.jsonl,2022,7,260992,241807790,156700563,967622697,948.8144407272339,926.495026667484,0.6480376955597668
CC-MAIN-2020-10-part-00015.jsonl,2020,15,299543,242281191,156283863,969573760,952.9961833953857,808.8360969877447,0.6450515715023045
CC-MAIN-2020-50-part-00018.jsonl,2020,18,295110,239726762,154681944,959350087,942.6935129165649,812.3301887431805,0.6452427034408449
CC-MAIN-2023-06-part-00011.jsonl,2023,11,259333,239447922,154953391,958180408,939.6106061935425,923.3222227792066,0.6471277332697003
CC-MAIN-2017-51-part-00005.jsonl,2017,5,314495,239266312,156228006,957537576,941.5301752090454,760.7952813240274,0.6529461030017465
CC-MAIN-2018-47-part-00022.jsonl,2018,22,291287,233370363,149633000,933917999,917.33180809021,801.169853100207,0.641182530962597
CC-MAIN-2014-23-part-00001.jsonl,2014,1,336140,233457288,150867737,934333751,920.2626323699951,694.5239721544594,0.6462327147396658
CC-MAIN-2020-24-part-00008.jsonl,2020,8,296654,241855542,156060644,967866720,950.6909732818604,815.2782096314224,0.6452638740856308
CC-MAIN-2018-43-part-00027.jsonl,2018,27,275757,234704714,149854162,939233274,921.0218639373779,851.1287619171952,0.6384795577646557
CC-MAIN-2021-10-part-00006.jsonl,2021,6,248519,237379659,153289936,949890876,930.2126245498657,955.1771051710332,0.6457585146333031
CC-MAIN-2022-49-part-00047.jsonl,2022,47,259299,240300309,155345570,961590150,943.2637405395508,926.7305658718313,0.6464642956410015
CC-MAIN-2019-35-part-00005.jsonl,2019,5,282532,238184206,153777100,953160433,936.1455202102661,843.0344385768692,0.6456225733120189
CC-MAIN-2018-26-part-00009.jsonl,2018,9,297035,239939245,155128941,960202588,942.6062450408936,807.7810527378929,0.6465342549527485
CC-MAIN-2023-40-part-00002.jsonl,2023,2,224120,242089773,153160511,968696389,947.5444955825806,1080.1792477244333,0.6326599802297307
CC-MAIN-2019-39-part-00004.jsonl,2019,4,284310,237866921,153058441,951894518,934.902681350708,836.6463402623897,0.6434624888426583
CC-MAIN-2022-05-part-00027.jsonl,2022,27,273808,238243990,153761647,953387262,935.6417760848999,870.1133275872144,0.6453957012724644
CC-MAIN-2017-34-part-00023.jsonl,2017,23,306124,234478055,153471100,938371042,922.4862680435181,765.9577654806549,0.654522232368398
CC-MAIN-2018-47-part-00008.jsonl,2018,8,292681,233397043,149694912,934026688,917.335150718689,797.4451467638829,0.6413745010471277
CC-MAIN-2017-43-part-00024.jsonl,2017,24,298196,236199301,154200369,945245054,929.127477645874,792.094129364579,0.6528400733920885
CC-MAIN-2024-10-part-00057.jsonl,2024,57,219900,242520157,151494676,970411004,948.9591817855835,1102.8656525693498,0.6246683899351096
CC-MAIN-2017-30-part-00006.jsonl,2017,6,284122,237717580,155204772,951295998,934.1835374832153,836.674315962861,0.6528956419630386
CC-MAIN-2021-17-part-00006.jsonl,2021,6,240169,242386493,156930959,969905434,948.5981340408325,1009.2330525588231,0.6474410230441348
CC-MAIN-2017-47-part-00016.jsonl,2017,16,301907,235806646,153441034,943679307,927.9684553146362,781.0572328564757,0.6507069949165046
CC-MAIN-2017-13-part-00009.jsonl,2017,9,288840,236730903,153487491,947356609,930.8508892059326,819.5918259243872,0.6483627150275348
CC-MAIN-2016-40-part-00004.jsonl,2016,4,272547,222659987,143993365,891049284,874.8000392913818,816.9599628687896,0.6466961888397128
CC-MAIN-2018-47-part-00020.jsonl,2018,20,289489,233373766,149674235,933929299,917.3270931243896,806.1576294781494,0.6413498722045733
CC-MAIN-2018-05-part-00013.jsonl,2018,13,307192,239813535,156240272,959714785,943.5362615585327,780.6633473527957,0.6515073137969465
CC-MAIN-2016-44-part-00015.jsonl,2016,15,350890,237622090,153679158,951014122,937.1445827484131,677.1982387642851,0.6467376749358614
CC-MAIN-2018-51-part-00015.jsonl,2018,15,292762,232725435,149430343,931340176,916.176944732666,794.9304725340037,0.6420885753205274
CC-MAIN-2020-05-part-00019.jsonl,2020,19,277814,235105595,151984833,940838668,923.9645385742188,846.2697884195901,0.646453492525348
CC-MAIN-2024-10-part-00039.jsonl,2024,39,218394,242555435,151501338,970548889,948.9512386322021,1110.632320484995,0.6246050021513638
CC-MAIN-2018-26-part-00006.jsonl,2018,6,294958,239985752,155000005,960383715,942.605227470398,813.6268621295235,0.6458716974164366
CC-MAIN-2017-30-part-00010.jsonl,2017,10,286354,237521702,155236956,950515740,933.5302438735962,829.4687764096188,0.6535695672978968
CC-MAIN-2019-09-part-00012.jsonl,2019,12,297937,239704818,153524216,959266078,943.6294612884521,804.5486730416162,0.6404719658158894
CC-MAIN-2017-47-part-00001.jsonl,2017,1,300369,235820929,153682908,943734176,927.8843650817871,785.104085308404,0.6516932515349391
CC-MAIN-2022-27-part-00023.jsonl,2022,23,272482,242482747,156558861,970339683,952.3531608581543,889.9037257506918,0.6456494861467401
CC-MAIN-2019-18-part-00018.jsonl,2019,18,291350,232576289,149925235,930742430,915.6961822509766,798.2711137806762,0.6446282019746218
CC-MAIN-2018-05-part-00005.jsonl,2018,5,306216,239791752,156189408,959626353,943.5585145950317,783.080413825535,0.6513543801956958
CC-MAIN-2022-05-part-00029.jsonl,2022,29,273079,238256109,153749766,953433252,935.672384262085,872.4805239509446,0.6453130064337615
CC-MAIN-2016-30-part-00000.jsonl,2016,0,297828,242252123,156795821,969455400,952.4833498001099,813.3960641712666,0.6472422988837956
CC-MAIN-2018-09-part-00021.jsonl,2018,21,308864,238064327,154664267,952721395,936.6618537902832,770.7739555273519,0.6496742664011144
CC-MAIN-2021-25-part-00016.jsonl,2021,16,262564,242050674,156383875,968596121,949.012523651123,921.8730442863455,0.6460790726821112
CC-MAIN-2024-18-part-00081.jsonl,2024,81,217761,242563884,151017542,970582205,948.9245309829712,1113.8995687933102,0.6225887362522609
CC-MAIN-2023-50-part-00018.jsonl,2023,18,225476,241415821,152020186,966001239,945.0653324127197,1070.694091610637,0.6297026655929066
CC-MAIN-2017-26-part-00011.jsonl,2017,11,287656,237493692,155210547,950405213,933.1789503097534,825.6170286731374,0.6535354505331451
CC-MAIN-2023-23-part-00047.jsonl,2023,47,243745,242227884,155745138,969276913,949.4395904541016,993.775806683214,0.6429694857095808
CC-MAIN-2021-04-part-00006.jsonl,2021,6,289016,238673889,154167606,955129108,938.0627002716064,825.815487723863,0.6459341097006217
CC-MAIN-2021-49-part-00013.jsonl,2021,13,283150,242079907,155610254,968743934,951.7047052383423,854.9528765671905,0.6428053279118288
CC-MAIN-2021-10-part-00013.jsonl,2021,13,249170,237439434,153612023,950131959,930.2132139205933,952.921435164747,0.6469524476713502
CC-MAIN-2022-05-part-00026.jsonl,2022,26,277249,238170834,153739938,953099388,935.6414775848389,859.0502905330587,0.6455027906565587
CC-MAIN-2017-22-part-00016.jsonl,2017,16,271637,232126595,151071218,928913274,911.6658210754395,854.5470425604759,0.6508139147089114
CC-MAIN-2020-29-part-00007.jsonl,2020,7,286357,241342448,155964885,965798954,948.013596534729,842.8026833637732,0.6462389285120701
CC-MAIN-2019-51-part-00020.jsonl,2019,20,275704,231752154,149497806,927421936,910.7872171401978,840.5832124307228,0.6450762308772328
CC-MAIN-2023-06-part-00032.jsonl,2023,32,259844,239412921,154964525,958041592,939.6132507324219,921.3717499730608,0.6472688456108849
CC-MAIN-2017-43-part-00010.jsonl,2017,10,300222,236209315,154097870,945288035,929.126651763916,786.78216453158,0.6523784635673661
CC-MAIN-2017-43-part-00006.jsonl,2017,6,296346,236238839,154251267,945399167,929.1660270690918,797.1723559622873,0.6529462625745465
CC-MAIN-2019-04-part-00004.jsonl,2019,4,299931,232769844,149875057,931528546,916.3166561126709,776.077977934925,0.6438766054248849
CC-MAIN-2022-49-part-00048.jsonl,2022,48,258558,240301065,155466573,961592707,943.2382202148438,929.3894019910426,0.6469658093275616
CC-MAIN-2014-42-part-00000.jsonl,2014,0,308848,231123439,148928497,924956406,909.8890008926392,748.3404101694038,0.6443677787262416
CC-MAIN-2023-06-part-00012.jsonl,2023,12,258543,239463660,154922991,958243185,939.6289434432983,926.2043837968926,0.6469582524546731
CC-MAIN-2015-06-part-00004.jsonl,2015,4,312264,237275030,152837677,949569276,933.6923351287842,759.8539376937463,0.6441372149441936
CC-MAIN-2018-30-part-00022.jsonl,2018,22,293750,235327132,152842779,941749356,925.0543985366821,801.1136408510638,0.6494906800631897
CC-MAIN-2018-05-part-00023.jsonl,2018,23,306220,239847832,156219915,959850721,943.561957359314,783.2533211416628,0.6513292769725765
CC-MAIN-2020-45-part-00015.jsonl,2020,15,294264,237143900,152772492,949017771,932.796895980835,805.8882500067966,0.64421851879808
CC-MAIN-2016-44-part-00011.jsonl,2016,11,355159,237574086,153542350,950828993,937.134596824646,668.9231752539004,0.6462925001003686
CC-MAIN-2024-30-part-00083.jsonl,2024,83,222251,242076377,149685593,968638580,947.2575826644897,1089.202644757504,0.6183403554490573
CC-MAIN-2022-40-part-00019.jsonl,2022,19,260227,241845569,156772215,967772748,948.8153266906738,929.3638592459661,0.6482327364864807
CC-MAIN-2024-18-part-00064.jsonl,2024,64,219472,242534269,150999767,970466498,948.9223232269287,1105.0806891084055,0.6225914697440138
CC-MAIN-2024-30-part-00032.jsonl,2024,32,221406,242053534,149612253,968546886,947.2531394958496,1093.2564338816474,0.6180957184454906
CC-MAIN-2022-05-part-00006.jsonl,2022,6,272929,238249027,153734746,953405528,935.6372337341309,872.9340854214832,0.6452691452125007
CC-MAIN-2019-39-part-00003.jsonl,2019,3,285701,237751746,153108915,951436012,934.9098663330078,832.1698068960206,0.6439865009445609
CC-MAIN-2017-17-part-00011.jsonl,2017,11,280177,231332868,150482593,925752196,909.3275661468506,825.6668748683868,0.6505024309818352
CC-MAIN-2024-26-part-00034.jsonl,2024,34,216938,241407170,149744155,965953979,944.5249261856079,1112.7933787533766,0.6202970483436759
CC-MAIN-2024-26-part-00085.jsonl,2024,85,218798,241349102,149696587,965724535,944.5194892883301,1103.0681359061782,0.6202491981925833
CC-MAIN-2023-14-part-00011.jsonl,2023,11,252807,241827664,156251863,967690244,948.6469449996948,956.5702848417964,0.6461289846475132
CC-MAIN-2021-39-part-00035.jsonl,2021,35,273109,239342479,154198564,957778999,939.7804899215698,876.3624743234386,0.6442590744620807
CC-MAIN-2024-26-part-00072.jsonl,2024,72,220500,241381379,149607004,965856536,944.5593404769897,1094.7001315192745,0.6197951334100217
CC-MAIN-2018-34-part-00018.jsonl,2018,18,297316,237159862,152535121,949085488,932.3430967330933,797.6693551642024,0.6431742695144594
CC-MAIN-2021-04-part-00029.jsonl,2021,29,292730,238651955,154042855,955046684,938.0569686889648,815.2630581081543,0.64547074420572
CC-MAIN-2017-39-part-00007.jsonl,2017,7,302080,237351214,154794642,949858004,933.768684387207,785.7230336334745,0.6521754803411286
CC-MAIN-2022-33-part-00023.jsonl,2022,23,274518,242266723,156024873,969478970,951.4580926895142,882.5167129295711,0.6440210651629609
CC-MAIN-2022-21-part-00031.jsonl,2022,31,271909,241740021,156166387,967368529,949.1607704162598,889.0475158968626,0.646009652659044
CC-MAIN-2022-49-part-00020.jsonl,2022,20,258882,240275065,155407297,961489017,943.2509088516235,928.1258063519286,0.6467891164653311
